"name","formula","subclass","description","H","He","Li","Be","B","C","N","O","F","Ne","Na","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Kr","Rb","Sr","Y","Zr","Nb","Mo","Tc","Ru","Rh","Pd","Ag","Cd","In","Sn","Sb","Te","I","Xe","Cs","Ba","La","Ce","Pr","Nd","Pm","Sm","Eu","Gd","Tb","Dy","Ho","Er","Tm","Yb","Lu","Hf","Ta","W","Re","Os","Ir","Pt","Au","Hg","Tl","Pb","Bi","Po","At","Rn","Fr","Ra","Ac","Th","Pa","U","Np","Pu"
"argandite","Mn₇(VO₄)₂(OH)₈","allactite mineral group","vanadate mineral",0.010744875000322136,0.0,0.0,0.0,0.0,0.0,0.0,0.3410858236709402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13575400726132444,0.0,0.5124152940674133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"flinkite","Mn²⁺₂Mn³⁺AsO₄(OH)₄","allactite mineral group","arsenate mineral",0.010845714828415043,0.0,0.0,0.0,0.0,0.0,0.0,0.34428688797581797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44333509055701825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015323066387488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"raadeite","Mg₇(PO₄)₂(OH)₈","allactite mineral group","phosphate mineral",0.016253787279673124,0.0,0.0,0.0,0.0,0.0,0.0,0.5159609973958141,0.0,0.0,0.0,0.34292387138233965,0.0,0.0,0.12486134394217313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"dissakisite-(Ce)","{CaCe}{Al₂Mg}(Si₂O₇)(SiO₄)O(OH)","allanite mineral group","epidote supergroup, sorosilicate mineral",0.001827038283639154,0.0,0.0,0.0,0.0,0.0,0.0,0.3769843368048182,0.0,0.0,0.0,0.04405373559905718,0.09781012682316753,0.15271538748811203,0.0,0.0,0.0,0.0,0.0,0.0726436221696463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539657528315596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"dissakisite-(La)","{CaLa}{Al₂Mg}(Si₂O₇)(SiO₄)O(OH)","allanite mineral group","epidote supergroup, sorosilicate mineral",0.0018310561704993548,0.0,0.0,0.0,0.0,0.0,0.0,0.37781337275163623,0.0,0.0,0.0,0.04415061530157423,0.09802522358762865,0.15305122782284042,0.0,0.0,0.0,0.0,0.0,0.07280337462672752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25232512973909343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manganiandrosite-(Ce)","MnCe(Mn³⁺AlMn²⁺)[Si₂O₇][SiO₄]O(OH)","allanite mineral group","epidote supergroup, sorosilicate mineral",0.0016123826599790283,0.0,0.0,0.0,0.0,0.0,0.0,0.3326930876002561,0.0,0.0,0.0,0.0,0.04315929060498348,0.1347731160878304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636343750073801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22412774803957095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manganiandrosite-(La)","{Mn²⁺La}{Mn³⁺AlMn²⁺}(Si₂O₇)(SiO₄)O(OH)","allanite mineral group","epidote supergroup, sorosilicate mineral",0.0016155110900456422,0.0,0.0,0.0,0.0,0.0,0.0,0.3333385963148045,0.0,0.0,0.0,0.0,0.04324303054199329,0.13503461001170197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26414589235734753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22262235968410699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"uedaite-(Ce)","Mn²⁺CeAl₂Fe²⁺(Si₂O₇)(SiO₄)O(OH)","allanite mineral group","epidote supergroup, sorosilicate mineral",0.0016853018995545439,0.0,0.0,0.0,0.0,0.0,0.0,0.3477389743875505,0.0,0.0,0.0,0.0,0.09022229802564523,0.14086816621723025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09185237144504135,0.09336906908829704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23426381893668097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"vanadoallanite-(La)","CaLa³⁺V³⁺AlFe²⁺(Si₂O₇)(SiO₄)O(OH)","allanite mineral group","epidote supergroup, sorosilicate mineral",0.001663360502328081,0.0,0.0,0.0,0.0,0.0,0.0,0.3432116674580462,0.0,0.0,0.0,0.0,0.04452383487041636,0.1390341657972743,0.0,0.0,0.0,0.0,0.0,0.06613574162351762,0.0,0.0,0.08406160284022914,0.0,0.0,0.09215347214743269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22921615476075566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"vanadoandrosite-(Ce)","MnCe(V³⁺AlMn²⁺)[Si₂O₇][SiO₄]O(OH)","allanite mineral group","epidote supergroup, sorosilicate mineral",0.0016227566188223947,0.0,0.0,0.0,0.0,0.0,0.0,0.3348336119831482,0.0,0.0,0.0,0.0,0.043436974504443684,0.13564023702269926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08200959575923335,0.0,0.17688705359718837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255697705144648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"allanite-(Ce)","CaCe(Al₂Fe²⁺)[Si₂O₇][SiO₄]O(OH)","allanite series","epidote supergroup, sorosilicate",0.0017282386634192512,0.0,0.0,0.0,0.0,0.0,0.0,0.3565983877862895,0.0,0.0,0.0,0.0,0.0925209090381186,0.1444570918515764,0.0,0.0,0.0,0.0,0.0,0.06871531790474417,0.0,0.0,0.0,0.0,0.0,0.09574785099839361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24023220375745843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"allanite-(La)","CaLa(Al₂Fe²⁺)[Si₂O₇][SiO₄]O(OH)","allanite series","epidote supergroup, sorosilicate mineral",0.0017318333265558344,0.0,0.0,0.0,0.0,0.0,0.0,0.35734009731187333,0.0,0.0,0.0,0.0,0.09271334860570962,0.14475755647714467,0.0,0.0,0.0,0.0,0.0,0.06885824285221762,0.0,0.0,0.0,0.0,0.0,0.09594700246842844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23865191895807034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"allanite-(Nd)","CaNd(Al₂Fe²⁺)[Si₂O₇][SiO₄]O(OH)","allanite series","epidote supergroup, sorosilicate mineral",0.0017160981908273952,0.0,0.0,0.0,0.0,0.0,0.0,0.35409336747581094,0.0,0.0,0.0,0.0,0.0918709712811837,0.1434423145517482,0.0,0.0,0.0,0.0,0.0,0.06823260886037369,0.0,0.0,0.0,0.0,0.0,0.09507524472856552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24556939491149046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"allanite-(Y)","{CaY}{Al₂Fe²⁺}(Si₂O₇)(SiO₄)O(OH)","allanite series","epidote supergroup, sorosilicate mineral",0.0018945854207843079,0.0,0.0,0.0,0.0,0.0,0.0,0.39092176380224786,0.0,0.0,0.0,0.0,0.101426249216372,0.15836140340097407,0.0,0.0,0.0,0.0,0.0,0.07532931778607323,0.0,0.0,0.0,0.0,0.0,0.10496379140950776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16710288896404088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"imogolite","Al₂SiO₃(OH)₄","allophane group","phyllosilicate mineral found in soils formed from volcanic ash",0.020356123397578873,0.0,0.0,0.0,0.0,0.0,0.0,0.5654125316629591,0.0,0.0,0.0,0.0,0.27244024235488784,0.14179110258457409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chaoite","C","allotrope of carbon","native element mineral",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"badalovite","NaNaMg(MgFe³⁺)(AsO₄)₃","alluaudite group","arsenate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384912245324669,0.0,0.0,0.08106584949041681,0.08570357743464807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09845985234629517,0.0,0.0,0.0,0.0,0.0,0.0,0.396279496196173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"bradaczekite","NaCu₄(AsO₄)₃","alluaudite group","arsenate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766685700597818,0.0,0.0,0.033129917459712256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36629922606808574,0.0,0.0,0.0,0.32390228641242014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"camanchacaite","NaCaMg₂[AsO₄][AsO₃(OH)]₂","alluaudite group","arsenate mineral",0.00380056851469302,0.0,0.0,0.0,0.0,0.0,0.0,0.3619362837296049,0.0,0.0,0.043340373657354145,0.09163970014842643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07555590533694084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4237271686129808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"canutite","NaMn₃[AsO₄][AsO₃(OH)]₂","alluaudite group","arsenate mineral",0.0033235917749337126,0.0,0.0,0.0,0.0,0.0,0.0,0.31651276670931233,0.0,0.0,0.03790109528436455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717137383428928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705488078884968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ferroalluaudite","NaFe²⁺Fe³⁺₂(PO₄)₃","alluaudite group","alluaudite mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038157460102296,0.0,0.0,0.04835526612712196,0.0,0.0,0.0,0.19544491543483306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523840724278154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hagendorfite","NaCaMn²⁺Fe²⁺₂(PO₄)₃","alluaudite group","phosphate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37307772833079716,0.0,0.0,0.0446745155873164,0.0,0.0,0.0,0.18056785993279503,0.0,0.0,0.0,0.0,0.0778817344163855,0.0,0.0,0.0,0.0,0.1067575096692538,0.21704065206345222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"johillerite","NaCuMg₃(AsO₄)₃","alluaudite group","arsenate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33319457683858,0.0,0.0,0.03989867308129974,0.12654375570444537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11028440599494477,0.0,0.0,0.0,0.3900785883807303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"keyite","Cu²⁺₃Zn₄Cd₂(AsO₄)₆ * 2H₂O","alluaudite group","arsenate mineral",0.00260712477583098,0.0,0.0,0.0,0.0,0.0,0.0,0.2689722523565268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12326870025475312,0.16910618263232255,0.0,0.0,0.29066956567492463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14537617430564193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"khrenovite","Na₃Fe³⁺₂(AsO₄)₃","alluaudite group","alluaudite mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213658932824355,0.0,0.0,0.11544671138300872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18695692005267273,0.0,0.0,0.0,0.0,0.0,0.0,0.3762304752818831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"magnesiocanutite","NaMnMg₂[AsO₄]₂[AsO₂(OH)₂]","alluaudite group","arsenate mineral",0.003697002747789491,0.0,0.0,0.0,0.0,0.0,0.0,0.3520734938207385,0.0,0.0,0.04215934534057561,0.08914251169149164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10074707377742102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121805726219837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manganobadalovite","NaNaMn(MgFe³⁺)(AsO₄)₃","alluaudite group","mineral, alluaudite",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3211465274737958,0.0,0.0,0.07691193795797695,0.04065601157494534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09189721312345854,0.09341465120778183,0.0,0.0,0.0,0.0,0.0,0.0,0.3759736586620416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"manitobaite","Na₁₆Mn²⁺₂₅Al₈(PO₄)₃₀","alluaudite group","phosphate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3994563238950998,0.0,0.0,0.07653318936253689,0.0,0.04491091614145071,0.0,0.1933349757035213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28576459489739126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"o'danielite","H₂NaZn₃(AsO₄)₃","alluaudite group","arsenate mineral",0.0031603473917512694,0.0,0.0,0.0,0.0,0.0,0.0,0.30096665428945574,0.0,0.0,0.03603951259292269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30748487078494274,0.0,0.0,0.3523486149409276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
